# Assembly Part List incl. Component Properties
#
# Date = 2020/06/05 10:01:49
# Job Name =C:\CAx\Prj\ZUKEN\41538289_AB_ADC418AI12\job\PNL\Panel01\Panel.mdgn
# Units = millimeters
# Decimal Digits =3
#
# PCB/PNL Type;Offset-X;Offset-Y;Rotation
#
# NA;0.000;0.000;0.000
# board1;0.000;0.000;0.000
#
#
# Reference;Part_Name;Value;Tolerance;Pos_Tolerance;Neg_Tolerance;Geometry;Rated_Voltage;Technology;Placement_Side;Rotation;Position-X;Positon-Y;Pin_Count;Component_Height_on_Placement_Side;Part_Families;Mounting_Type;Footprint_Specification;Package_Type;Function_Code;EMC_Code;Board# on Panel;Part_Name_SV;Part_Name_CAS;Exclude_from_SAP_BOM;Multipitch_Pair;
T12004;A2C02158200;PDTC114E;NA;NA;NA;sot323_3_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;180.105;60.700;3;1.100;Transistor Bipolar;UNDEF;ReflowReflow;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;A2C0215820000;A2C0215820000;NA;NA;
T12005;A2C04392700;NVTFS5C673NLWFTAG;NA;NA;NA;ppak_3x3_leadless_single_h0900_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;180.750;40.100;8;0.900;Transistor FET;SURFACE;ReflowReflow;SMD_OTHER;IPC_DROPBUFFER_20MS_15A;NO;board1;A2C0439270000;A2C0439270000;NA;NA;
T12007;A2C02158200;PDTC114E;NA;NA;NA;sot323_3_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;177.500;60.700;3;1.100;Transistor Bipolar;UNDEF;ReflowReflow;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;A2C0215820000;A2C0215820000;NA;NA;
T12010;A2C04392700;NVTFS5C673NLWFTAG;NA;NA;NA;ppak_3x3_leadless_single_h0900_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;180.750;34.800;8;0.900;Transistor FET;SURFACE;ReflowReflow;SMD_OTHER;IPC_DROPBUFFER_20MS_15A;NO;board1;A2C0439270000;A2C0439270000;NA;NA;
T12011;A2C02158200;PDTC114E;NA;NA;NA;sot323_3_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;162.275;48.200;3;1.100;Transistor Bipolar;UNDEF;ReflowReflow;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;A2C0215820000;A2C0215820000;NA;NA;
T13001;A2C03859300;NVMFS5C628NL-D;NA;NA;NA;ppak_5x6_gull_wing_single_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;143.125;68.000;5;1.200;Transistor FET;SURFACE;ReflowReflow;SMD_OTHER;PS_PREBOOST_LM5155_27V_1A;NO;board1;A2C0385930000;A2C0385930000;NA;NA;
T14000;A2C04392700;NVTFS5C673NLWFTAG;NA;NA;NA;ppak_3x3_leadless_single_h0900_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;-2.050;65.800;8;0.900;Transistor FET;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;board1;A2C0439270000;A2C0439270000;NA;NA;
T14001;A2C04392700;NVTFS5C673NLWFTAG;NA;NA;NA;ppak_3x3_leadless_single_h0900_c01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;-0.850;60.750;8;0.900;Transistor FET;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;board1;A2C0439270000;A2C0439270000;NA;NA;
T14002;A2C00400800;SBC856BWT1G;NA;NA;NA;sot323_3_m01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;1.375;32.275;3;1.100;Transistor Bipolar;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;A2C0040080000;A2C0040080000;NA;NA;
T14004;A2C02799600;SQ2315ES;NA;NA;NA;sot23_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;12.950;54.750;3;1.200;Transistor FET;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;board1;A2C0279960000;A2C0279960000;NA;NA;
T14005;A2C01001000;MUN5236;NA;NA;NA;sot323_3_m01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;11.175;60.150;3;1.100;Transistor Bipolar;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;A2C0100100000;A2C0100100000;NA;NA;
TP11001;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;164.325;14.750;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;board1;NA;NA;NA;NA;
TP11005;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;157.400;4.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA213_KL31_1;NO;board1;NA;NA;NA;NA;
TP11006;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;164.375;24.425;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;board1;NA;NA;NA;NA;
TP11010;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;163.550;36.225;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_KL30_FILTER;NO;board1;NA;NA;NA;NA;
TP11011;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;154.075;16.625;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_INH_SHDN;NO;board1;NA;NA;NA;NA;
TP11014;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;172.400;13.775;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;board1;NA;NA;NA;NA;
TP11016;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;170.500;21.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;board1;NA;NA;NA;NA;
TP11025;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;165.000;15.200;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;board1;NA;NA;NA;NA;
TP11029;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;148.725;19.850;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_INH_SHDN;NO;board1;NA;NA;NA;NA;
TP11034;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;170.875;37.225;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_KL30_FILTER;NO;board1;NA;NA;NA;NA;
TP11036;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;178.300;21.325;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;board1;NA;NA;NA;NA;
TP11039;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;158.000;10.400;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA213_KL31_1;NO;board1;NA;NA;NA;NA;
TP11040;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;158.000;6.600;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA213_KL31_1;NO;board1;NA;NA;NA;NA;
TP11045;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;160.925;16.175;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;board1;NA;NA;NA;NA;
TP11047;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;166.000;19.250;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;board1;NA;NA;NA;NA;
TP11048;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;165.375;9.900;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;board1;NA;NA;NA;NA;
TP12001;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;160.600;46.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12002;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;168.250;32.175;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;board1;NA;NA;NA;NA;
TP12003;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;175.900;67.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12004;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;152.025;31.975;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12005;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;162.275;26.525;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;board1;NA;NA;NA;NA;
TP12006;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;167.200;34.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;board1;NA;NA;NA;NA;
TP12014;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;172.275;28.050;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;board1;NA;NA;NA;NA;
TP12015;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;172.250;25.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;board1;NA;NA;NA;NA;
TP12016;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;175.075;12.450;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_UV_DET_NCV33161_1;NO;board1;NA;NA;NA;NA;
TP12017;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;178.925;14.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_UV_DET_NCV33161_1;NO;board1;NA;NA;NA;NA;
TP12021;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;177.275;20.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_UV_DET_NCV33161_1;NO;board1;NA;NA;NA;NA;
TP12029;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;168.225;23.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_INH_SHDN;NO;board1;NA;NA;NA;NA;
TP12031;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;171.800;50.700;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12032;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;169.475;59.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12033;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;162.275;30.725;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;board1;NA;NA;NA;NA;
TP12035;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;166.150;32.175;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;board1;NA;NA;NA;NA;
TP12040;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;178.650;45.850;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12041;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;175.500;50.700;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12048;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;162.325;74.925;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12050;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;162.700;46.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12052;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;162.200;60.550;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12076;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;169.900;43.450;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_KL30_FILTER;NO;board1;NA;NA;NA;NA;
TP12078;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;160.125;52.200;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_KL30_FILTER;NO;board1;NA;NA;NA;NA;
TP12079;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;161.425;70.325;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;board1;NA;NA;NA;NA;
TP12083;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;171.625;18.325;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_UV_DET_NCV33161_1;NO;board1;NA;NA;NA;NA;
TP12103;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;162.275;28.625;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;board1;NA;NA;NA;NA;
TP12104;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;162.275;24.425;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;board1;NA;NA;NA;NA;
TP13003;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;132.175;73.850;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13004;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;130.075;74.900;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13005;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;132.175;75.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13006;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;126.600;74.250;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13007;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;136.100;71.900;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13026;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;131.675;70.975;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13027;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;136.100;69.775;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13028;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;149.125;68.775;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13029;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;137.975;66.750;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13030;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;129.600;70.650;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP13031;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;155.775;71.450;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;board1;NA;NA;NA;NA;
TP14000;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;10.000;49.800;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14001;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;5.625;70.750;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14002;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;154.000;29.150;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_AMUX_SUC_1;NO;board1;NA;NA;NA;NA;
TP14003;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;148.600;34.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_AMUX_SUC_1;NO;board1;NA;NA;NA;NA;
TP14005;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;-5.700;65.500;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14006;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;4.300;57.215;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14007;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;17.350;36.300;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14008;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;7.700;43.850;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14009;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;0.900;55.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14010;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;13.250;62.575;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14011;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;4.200;57.400;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14012;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;5.625;40.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14013;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;16.100;51.600;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14015;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;1.525;46.240;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14016;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;12.350;44.625;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14017;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;1.525;43.885;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14018;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;14.005;50.300;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14020;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;4.800;37.700;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14021;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;-0.925;51.725;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14022;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;3.000;39.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14023;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;10.600;41.300;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14025;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;9.345;39.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14026;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;7.200;37.525;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14027;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;3.000;35.900;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
TP14029;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;-5.225;44.425;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;board1;NA;NA;NA;NA;
