JTAG;SvfType;Device;PinNumber;DeviceType;NetName;ControlState;ExpectedState;Test
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G2;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G5;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G5;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G7;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G7;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G8;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G8;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G9;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G9;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G10;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G10;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G11;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G11;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G12;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G12;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G13;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G13;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G14;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G14;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41000;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;DIRECT_GND;G15;DirectGnd;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11000;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21000;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC21001;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12001;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12004;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41001;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41003;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41007;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22001;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80001;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14000;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC11002;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17000;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17001;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17002;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC17003;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12002;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12005;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12006;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12007;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC12008;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41002;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41004;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41005;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41008;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC41009;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC22002;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC80000;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC13002;G15;Ic;GND;;;
RTL9072AAD-V2-CG;NOT_TESTED;IC14001;G15;Ic;GND;;;
