# Assembly Part List incl. Component Properties
#
# Date = 2021/09/13 09:44:12
# Job Name =C:\CAx\Prj\ZUKEN\41538289_AG_ADC418AI12\job\bd\job.dsgn
# Units = millimeters
# Decimal Digits =3
#
# PCB/PNL Type;Offset-X;Offset-Y;Rotation
#
# NA;0.000;0.000;0.000
#
# Reference;Part_Name;Value;Tolerance;Pos_Tolerance;Neg_Tolerance;Geometry;Rated_Voltage;Technology;Placement_Side;Rotation;Position-X;Positon-Y;Pin_Count;Component_Height_on_Placement_Side;Part_Families;Mounting_Type;Footprint_Specification;Package_Type;Function_Code;EMC_Code;Board# on Panel;Part_Name_SV;Part_Name_CAS;Exclude_from_SAP_BOM;Multipitch_Pair;
TP11025;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;165.000;15.200;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;NA;NA;NA;NA;NA;
TP11029;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;148.725;19.850;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_INH_SHDN;NO;NA;NA;NA;NA;NA;
TP11034;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;170.875;37.225;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_KL30_FILTER;NO;NA;NA;NA;NA;NA;
TP11036;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;178.300;21.325;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;NA;NA;NA;NA;NA;
TP11045;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;154.075;14.525;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;NA;NA;NA;NA;NA;
TP11047;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;162.975;19.025;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;NA;NA;NA;NA;NA;
TP11048;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;160.375;14.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_RVP_LM74810_01;NO;NA;NA;NA;NA;NA;
TP12001;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;160.900;48.375;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12002;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;168.250;32.175;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;NA;NA;NA;NA;NA;
TP12003;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;175.900;67.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12004;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;152.025;31.975;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12005;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;161.175;24.050;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;NA;NA;NA;NA;NA;
TP12006;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;167.200;34.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;NA;NA;NA;NA;NA;
TP12014;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;172.075;23.050;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;NA;NA;NA;NA;NA;
TP12015;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;169.900;23.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;NA;NA;NA;NA;NA;
TP12016;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;175.075;12.450;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_UV_DET_NCV33161_1;NO;NA;NA;NA;NA;NA;
TP12017;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;178.925;14.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_UV_DET_NCV33161_1;NO;NA;NA;NA;NA;NA;
TP12021;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;178.250;22.550;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_UV_DET_NCV33161_1;NO;NA;NA;NA;NA;NA;
TP12029;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;169.900;20.900;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_INH_SHDN;NO;NA;NA;NA;NA;NA;
TP12031;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;171.800;50.700;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12032;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;169.475;59.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12033;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;162.275;30.725;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;NA;NA;NA;NA;NA;
TP12035;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;166.150;32.175;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;NA;NA;NA;NA;NA;
TP12040;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;178.650;45.850;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12041;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;175.500;50.700;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12048;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;162.325;74.925;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12050;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;162.700;46.000;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12052;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;162.200;60.550;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12076;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;169.600;43.450;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_KL30_FILTER;NO;NA;NA;NA;NA;NA;
TP12078;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;160.125;52.200;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_KL30_FILTER;NO;NA;NA;NA;NA;NA;
TP12079;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;161.425;70.325;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IPC_DROPBUFFER_20MS_15A;NO;NA;NA;NA;NA;NA;
TP12083;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;171.625;18.325;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_UV_DET_NCV33161_1;NO;NA;NA;NA;NA;NA;
TP12103;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;162.275;28.625;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;NA;NA;NA;NA;NA;
TP12104;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;180.000;162.275;24.425;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_ISENSE_INA302_1;NO;NA;NA;NA;NA;NA;
TP13003;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;132.175;73.850;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13004;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;130.075;74.900;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13005;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;132.175;75.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13006;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;126.600;74.250;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13007;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;135.512;72.195;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13026;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;131.407;70.446;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13027;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;131.550;69.825;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13028;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;149.125;68.775;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13029;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;137.697;66.871;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13030;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;129.600;70.650;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP13031;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;155.775;71.450;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PREBOOST_LM5155_27V_1A;NO;NA;NA;NA;NA;NA;
TP14000;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;10.000;49.800;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14001;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;6.775;72.725;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;IC_SUC_S32G275A;NO;NA;NA;NA;NA;NA;
TP14002;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;154.000;29.150;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_AMUX_SUC_1;NO;NA;NA;NA;NA;NA;
TP14003;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;148.600;34.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_AMUX_SUC_1;NO;NA;NA;NA;NA;NA;
TP14004;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;0.200;34.500;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14005;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;-6.500;65.500;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14006;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;4.300;57.215;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14007;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;17.350;36.300;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14008;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;7.700;43.850;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14009;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;0.900;55.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14010;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;13.250;62.575;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14011;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;4.200;57.400;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14012;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;5.625;40.100;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14013;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;16.100;51.600;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14014;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;9.800;43.850;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14015;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;1.525;46.240;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14016;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;12.350;44.625;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14017;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;1.525;43.885;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14018;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;14.005;50.300;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14020;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;4.800;37.700;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14021;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;-0.925;51.725;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14022;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;3.000;39.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14023;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;10.600;41.300;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14025;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;9.345;39.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14026;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;7.200;37.525;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14027;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;3.000;35.900;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14029;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;0.000;-5.225;44.425;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14030;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;7.200;39.950;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14033;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;12.350;48.150;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14035;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;-5.550;38.825;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14036;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;12.350;38.025;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14038;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;6.150;49.500;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14044;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;10.150;49.900;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14045;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;1.325;60.425;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14049;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;10.600;39.200;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_KL30_FILTER;NO;NA;NA;NA;NA;NA;
TP14050;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;-2.850;57.300;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14052;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;155.850;36.500;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_AMUX_SUC_1;NO;NA;NA;NA;NA;NA;
TP14053;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;154.000;33.350;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_AMUX_SUC_1;NO;NA;NA;NA;NA;NA;
TP14054;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;270.000;154.000;35.450;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_AMUX_SUC_1;NO;NA;NA;NA;NA;NA;
TP14060;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;155.850;34.400;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_AMUX_SUC_1;NO;NA;NA;NA;NA;NA;
TP14062;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;10.750;56.175;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14098;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;90.000;18.875;54.750;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14099;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;270.000;13.450;60.150;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP14100;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;12.000;57.150;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;NA;NA;NA;NA;
TP17001;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;0.000;151.350;44.325;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_SWITCH_3V3_TPS2559;NO;NA;NA;NA;NA;NA;
TP17003;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;B_SIDE;90.000;150.225;39.450;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_SWITCH_3V3_TPS2559;NO;NA;NA;NA;NA;NA;
TP17004;spec_testpoint;Functional TestPoint;NA;NA;NA;spec_testpoint_s01a;NA;SBU08_RR_SM075_Cu35;A_SIDE;180.000;155.625;48.425;1;0.000;Testpoint;UNDEF;TestPoint;UNDEF;PS_SWITCH_3V3_TPS2559;NO;NA;NA;NA;NA;NA;
